url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/tangerines,80.0, None," 'Mar 31, 2015'"," 'Its impact sealed by across-the-board strong performances from its all-male cast, Tangerines is a film about loss and belonging, about rootedness and departure.'", its impact sealed by acrosstheboard strong performances from its allmale cast tangerines is a film about loss and belonging about rootedness and departure,0.0
https://www.metacritic.com/movie/the-dig,50.0, 'David Fear'," 'Jan 29, 2021'", 'This is a passable substitute for the real thing. It could have burrowed so much deeper.', this is a passable substitute for the real thing it could have burrowed so much deeper,0.0
https://www.metacritic.com/movie/mc5-a-true-testimonial,70.0, 'Dennis Harvey', None, 'Draws on extensive archival materials to etch an absorbing portrait of a singular counterculture mini-phenom that will be manna to music fans.', draws on extensive archival materials to etch an absorbing portrait of a singular counterculture miniphenom that will be manna to music fans,0.0
https://www.metacritic.com/movie/killer-elite,63.0, 'Roger Moore'," 'Sep 21, 2011'"," 'Best of all, the filmmakers took the time to give these hard men just the right things to say - not catchphrases, just lines that smell of blood and gunpowder every time Statham, Owen or DeNiro utter them.'", best of all the filmmakers took the time to give these hard men just the right things to say  not catchphrases just lines that smell of blood and gunpowder every time statham owen or deniro utter them,0.0
https://www.metacritic.com/movie/derailroaded,90.0, None, None," 'Do we really want to live in a world void of Wild Man Fischers, and all their unique forms of creative expression? Savor the fascinating, thought-provoking Derailroaded, and you be the judge.'", do we really want to live in a world void of wild man fischers and all their unique forms of creative expression savor the fascinating thoughtprovoking derailroaded and you be the judge,0.0
https://www.metacritic.com/movie/the-treasure,80.0, 'Jordan Hoffman'," 'Oct 8, 2015'"," 'Laughs emerge from the recognisable micro-horrors found in modern living, which, if the world was run in the way we all agree it should be run, wouldn t exist.'", laughs emerge from the recognisable microhorrors found in modern living which if the world was run in the way we all agree it should be run wouldn t exist,0.0
https://www.metacritic.com/movie/the-bronze,40.0, 'Neil Genzlinger'," 'Mar 17, 2016'"," 'Ms. Rauch (who wrote the film with her husband, Winston Rauch) nails the portrayal admirably under Bryan Buckley s direction. But that doesn t mean Hope is anyone you want to spend almost two hours with.'", ms rauch who wrote the film with her husband winston rauch nails the portrayal admirably under bryan buckley s direction but that doesn t mean hope is anyone you want to spend almost two hours with,0.0
https://www.metacritic.com/movie/oblivion,63.0, 'Mark Feeney'," 'Apr 18, 2013'"," 'Oblivion is a lot like its star: clean, cold, efficient, increasingly overblown, and not a little inexplicable.'", oblivion is a lot like its star clean cold efficient increasingly overblown and not a little inexplicable,0.0
https://www.metacritic.com/movie/death-at-a-funeral,67.0, 'Kimberley Jones', None, 'Slight but agreeable picture.', slight but agreeable picture,0.0
https://www.metacritic.com/movie/hotel-mumbai,50.0, 'Walter Addiego'," 'Mar 27, 2019'", 'Too much of what we see feels contrived and ham-handed.', too much of what we see feels contrived and hamhanded,0.0
https://www.metacritic.com/movie/collateral-damage,30.0, 'J. Hoberman', None," 'Intermittently, in attempts to articulate a coherent argument, Collateral Damage shifts from pulse-pounding mode to something more migraine-conducive.'", intermittently in attempts to articulate a coherent argument collateral damage shifts from pulsepounding mode to something more migraineconducive,0.0
https://www.metacritic.com/movie/gainsbourg-a-heroic-life,70.0, 'Jordan Mintzer'," 'Aug 28, 2011'"," 'Both evocative and faithful in its depiction of the famed French singer s lascivious life, Gainsbourg (vie heroique) offers up a feast of memorable chansons and an almost endless parade of drop-dead-gorgeous muses.'", both evocative and faithful in its depiction of the famed french singer s lascivious life gainsbourg vie heroique offers up a feast of memorable chansons and an almost endless parade of dropdeadgorgeous muses,0.0
https://www.metacritic.com/movie/quiet-chaos,50.0, 'Owen Gleiberman', None," 'Moretti makes this study in despair a naggingly neutral, at times borderline coy experience.'", moretti makes this study in despair a naggingly neutral at times borderline coy experience,0.0
https://www.metacritic.com/movie/downhill,40.0, 'David Rooney'," 'Jan 27, 2020'"," 'This is not only one of those cases in which a U.S. makeover adds nothing to a memorable foreign-language film, it s the doubly dispiriting variation in which the more commercially minded overhaul relentlessly drains everything that was distinctive, edgy and original about the source.'", this is not only one of those cases in which a us makeover adds nothing to a memorable foreignlanguage film it s the doubly dispiriting variation in which the more commercially minded overhaul relentlessly drains everything that was distinctive edgy and original about the source,0.0
https://www.metacritic.com/movie/broadway-idiot,50.0, 'David Rooney'," 'Oct 14, 2013'"," 'The doc is slickly packaged, but it suffers from the pat reality-TV feel of manicured sound bites where greater candor and fly-on-the-wall observation might have been welcome.'", the doc is slickly packaged but it suffers from the pat realitytv feel of manicured sound bites where greater candor and flyonthewall observation might have been welcome,0.0
https://www.metacritic.com/movie/the-texas-chainsaw-massacre-the-beginning,38.0, 'Kyle Smith', None, 'Misses everything that made the first one eat into your spine like meningitis.', misses everything that made the first one eat into your spine like meningitis,0.0
https://www.metacritic.com/movie/stranded-ive-come-from-a-plane-that-crashed-on-the-mountains,90.0, 'Kenneth Turan', None," 'An exceptional film, at once disturbing and elevating, deliberate yet powerful.'", an exceptional film at once disturbing and elevating deliberate yet powerful,0.0
https://www.metacritic.com/movie/suspect-zero,20.0, 'Marjorie Baumgarten', None," 'Instead of building suspense and tension, Suspect Zero devotes its efforts to creating a weird and creepy milieu that will leave fans of police procedurals wanting and avant-garde enthusiasts scratching their heads.'", instead of building suspense and tension suspect zero devotes its efforts to creating a weird and creepy milieu that will leave fans of police procedurals wanting and avantgarde enthusiasts scratching their heads,0.0
https://www.metacritic.com/movie/next,50.0, 'Scott Tobias', None," 'Next bears some resemblance to another Dick adaptation, Minority Report, about pre-cogs who can anticipate murders before they happen, but it doesn t really bother exploring the moral or emotional implications of Cage s power.'", next bears some resemblance to another dick adaptation minority report about precogs who can anticipate murders before they happen but it doesn t really bother exploring the moral or emotional implications of cage s power,0.0
https://www.metacritic.com/movie/space-cowboys,65.0, 'J. Rentilly', None, 'An enormously satisfying corndog of a movie.', an enormously satisfying corndog of a movie,0.0
https://www.metacritic.com/movie/hellion,50.0, 'David Lee Dallas'," 'Jun 9, 2014'"," 'Both film and protagonist are troubled works in progress that shuffle and meander and frequently falter, but occasionally sing.'", both film and protagonist are troubled works in progress that shuffle and meander and frequently falter but occasionally sing,0.0
https://www.metacritic.com/movie/master-z-ip-man-legacy,75.0, 'Liam Lacey'," 'Apr 11, 2019'"," 'The studio set recreation of Hong Kong s famous Bar Street, along with the gaudily delectable costumes throughout, give Master Z a dreamy heightened artifice. More than once, the film seems on the verge of breaking into a vintage Hollywood musical.'", the studio set recreation of hong kong s famous bar street along with the gaudily delectable costumes throughout give master z a dreamy heightened artifice more than once the film seems on the verge of breaking into a vintage hollywood musical,0.0
https://www.metacritic.com/movie/when-comedy-went-to-school,50.0, None," 'Jul 30, 2013'"," 'Fortunately for the filmmakers, most of the comedians interviewed here Jerry Stiller, Jackie Mason, Jerry Lewis and many other (mostly male) voices provide lighthearted remembrances to elevate this poorly executed documentary.'", fortunately for the filmmakers most of the comedians interviewed here jerry stiller jackie mason jerry lewis and many other mostly male voices provide lighthearted remembrances to elevate this poorly executed documentary,0.0
https://www.metacritic.com/movie/manchester-by-the-sea,67.0, 'Amy Nicholson'," 'Dec 1, 2016'"," 'At Lonergan s best, he turns the sounds of Patrick s home into its own claustrophobic, percussive sympathy.'", at lonergan s best he turns the sounds of patrick s home into its own claustrophobic percussive sympathy,0.0
https://www.metacritic.com/movie/the-duelist,70.0, 'Gary Goldstein'," 'Dec 1, 2016'"," 'The sumptuously shot, costumed, designed and scored Russian import The Duelist dazzles and provokes as it makes little real sense beyond the confines of its hermetic milieu.'", the sumptuously shot costumed designed and scored russian import the duelist dazzles and provokes as it makes little real sense beyond the confines of its hermetic milieu,0.0
https://www.metacritic.com/movie/sherlock-holmes-a-game-of-shadows,50.0, 'Nick Pinkerton'," 'Dec 13, 2011'"," 'Lackluster screenwriting and the absence of actorly communion are breezed past with monotonous banter, as is the fleetingly visible plot.'", lackluster screenwriting and the absence of actorly communion are breezed past with monotonous banter as is the fleetingly visible plot,0.0
https://www.metacritic.com/movie/without-a-paddle,11.0, 'Marjorie Baumgarten', None," 'Director Brill makes no stylistic advances from his recent work with Adam Sandler (Little Nicky, Mr. Deeds), and shows no signs of seeking growth or improvement.'", director brill makes no stylistic advances from his recent work with adam sandler little nicky mr deeds and shows no signs of seeking growth or improvement,0.0
https://www.metacritic.com/movie/defiance,50.0, 'Ty Burr', None," 'Depressingly predictable in its dialogue and dramatic beats, Defiance is most interesting as a study of unlikely leaders.'", depressingly predictable in its dialogue and dramatic beats defiance is most interesting as a study of unlikely leaders,0.0
https://www.metacritic.com/movie/last-orders,90.0, 'Peter Rainer', None, 'The lifelong friends in Fred Schepisi s marvelous Last Orders actually seem like lifelong friends.', the lifelong friends in fred schepisi s marvelous last orders actually seem like lifelong friends,0.0
https://www.metacritic.com/movie/stage-fright,50.0, 'Frank Scheck'," 'May 7, 2014'"," 'Despite Meat Loaf s hammily entertaining turn as the desperate owner of a musical theater summer camp, the film fails to live up to its obvious inspirations.'", despite meat loaf s hammily entertaining turn as the desperate owner of a musical theater summer camp the film fails to live up to its obvious inspirations,0.0
https://www.metacritic.com/movie/austenland,40.0, 'Kimberley Jones'," 'Sep 4, 2013'"," 'For such a deft wit, Jane Austen sure has inspired some nitwitted entertainments. Actually, the Austen influence here is negligible.'", for such a deft wit jane austen sure has inspired some nitwitted entertainments actually the austen influence here is negligible,0.0
https://www.metacritic.com/movie/unlocking-the-cage,80.0, 'Robert Abele'," 'Jun 23, 2016'"," 'Unlocking the Cage, despite its cameras being on hand for a historic animal rights push, shouldn t be confused for some hot-button doc ready to slap you into sensibility about its fight. Hegedus/Pennebaker are too smart to get ahead of themselves about something they clearly believe in, when simply hewing to a can-do guy provides enough momentum.'", unlocking the cage despite its cameras being on hand for a historic animal rights push shouldn t be confused for some hotbutton doc ready to slap you into sensibility about its fight hegeduspennebaker are too smart to get ahead of themselves about something they clearly believe in when simply hewing to a cando guy provides enough momentum,0.0
https://www.metacritic.com/movie/perlasca-the-courage-of-a-just-man,40.0, 'Anita Gates', None," 'Giorgio Perlasca, who has been compared to Oskar Schindler, deserves better than this Italian television film.'", giorgio perlasca who has been compared to oskar schindler deserves better than this italian television film,0.0
https://www.metacritic.com/movie/gonzo-the-life-and-work-of-dr-hunter-s-thompson,50.0, 'Stephen Hunter', None," 'It seems to celebrate him more for his attitude, his fashionably leftist politics, his fame and his friendships than for any meaningful accomplishment.'", it seems to celebrate him more for his attitude his fashionably leftist politics his fame and his friendships than for any meaningful accomplishment,0.0
https://www.metacritic.com/movie/a-bigger-splash,83.0, None," 'May 4, 2016'"," 'This reworking of the 1969 erotic thriller La Piscine beautifully explores the difficulties of communication. Aging rock star Marianne Lane (Tilda Swinton), muted by vocal surgery, is dealing with Harry (Ralph Fiennes), a former flame.'", this reworking of the 1969 erotic thriller la piscine beautifully explores the difficulties of communication aging rock star marianne lane tilda swinton muted by vocal surgery is dealing with harry ralph fiennes a former flame,0.0
https://www.metacritic.com/movie/mollys-game,70.0, 'April Wolfe'," 'Dec 21, 2017'"," 'Chastain seems at times to be both the lead and her own supporting actor in this story, as she oscillates between traditionally feminine and masculine modes of behavior, sometimes inhabiting both at once.'", chastain seems at times to be both the lead and her own supporting actor in this story as she oscillates between traditionally feminine and masculine modes of behavior sometimes inhabiting both at once,0.0
https://www.metacritic.com/movie/anonymous-2011,80.0, 'Amy Nicholson'," 'Oct 5, 2011'"," 'Why is Emmerich elbowing his way into the conversation about Shakespearean authorship? Because the debate is explosive - and he can t resist packing on a few more pounds of dynamite on his confident drama of incest, greed and beheadings.'", why is emmerich elbowing his way into the conversation about shakespearean authorship because the debate is explosive  and he can t resist packing on a few more pounds of dynamite on his confident drama of incest greed and beheadings,0.0
https://www.metacritic.com/movie/grass,70.0, 'A.O. Scott', None," 'With its pointed narrative, the film makes its case with a minimum of pushiness and a subtle nod to its crowd.'", with its pointed narrative the film makes its case with a minimum of pushiness and a subtle nod to its crowd,0.0
https://www.metacritic.com/movie/uglydolls,60.0, 'Alan Ng'," 'Jun 4, 2019'"," 'UglyDolls is good for the kids and a great way to occupy their attention for almost 90 minutes. For the adults, it s just another uninspired children s film to hold us over until the next one comes along.'", uglydolls is good for the kids and a great way to occupy their attention for almost 90 minutes for the adults it s just another uninspired children s film to hold us over until the next one comes along,0.0
https://www.metacritic.com/movie/moebius,28.0, 'Laremy Legel'," 'Sep 16, 2013'"," 'The best word to describe it is strange, though it could have been halfway decent (yes, all the way up to halfway decent) if the third act hadn t succumbed to the crescendo of craziness that had been building for the first hour.'", the best word to describe it is strange though it could have been halfway decent yes all the way up to halfway decent if the third act hadn t succumbed to the crescendo of craziness that had been building for the first hour,0.0
https://www.metacritic.com/movie/miral,50.0, 'Justin Chang'," 'Mar 21, 2011'", 'Schnabel s signature blend of splintered storytelling and sobering humanism feels misapplied to this sweeping multigenerational saga.', schnabel s signature blend of splintered storytelling and sobering humanism feels misapplied to this sweeping multigenerational saga,0.0
https://www.metacritic.com/movie/my-all-american,40.0, 'Jordan Hoffman'," 'Nov 15, 2015'"," 'My All American is awful; but it gets points, I suppose, for at least looking professional.'", my all american is awful but it gets points i suppose for at least looking professional,0.0
https://www.metacritic.com/movie/festival-in-cannes,40.0, 'Keith Phipps', None," 'Even when better members of Jaglom s cast make connections, the atmosphere remains one of dull chaos.'", even when better members of jaglom s cast make connections the atmosphere remains one of dull chaos,0.0
https://www.metacritic.com/movie/monsoon-wedding,90.0, None, None," 'Exploding on the screen in a riot of movement, music and color.'", exploding on the screen in a riot of movement music and color,0.0
https://www.metacritic.com/movie/12-strong,58.0, 'Ignatiy Vishnevetsky'," 'Jan 17, 2018'"," 'Surprisingly stolid and barren for a Bruckheimer production, 12 Strong skates by on the virtues of an old-fashioned programmer: technical competence, an above-average cast, and well-written dialogue, the latter courtesy of screenwriters Ted Tally (The Silence Of The Lambs) and Peter Craig (Blood Father).'", surprisingly stolid and barren for a bruckheimer production 12 strong skates by on the virtues of an oldfashioned programmer technical competence an aboveaverage cast and wellwritten dialogue the latter courtesy of screenwriters ted tally the silence of the lambs and peter craig blood father,0.0
https://www.metacritic.com/movie/laws-of-attraction,50.0, 'Michael Wilmington', None," 'It s a middling film that wastes a lot of good opportunities, as well as two fine, charming co-stars.'", it s a middling film that wastes a lot of good opportunities as well as two fine charming costars,0.0
https://www.metacritic.com/movie/money-monster,80.0, 'Chris Hewitt (1)'," 'May 23, 2016'"," 'A fast-paced, entertaining, if somewhat on-the-nose m lange of thriller, satire, and drama, this is Jodie Foster s best movie as a director. And we d happily watch any TV show George Clooney wants to host.'", a fastpaced entertaining if somewhat onthenose m lange of thriller satire and drama this is jodie foster s best movie as a director and we d happily watch any tv show george clooney wants to host,0.0
https://www.metacritic.com/movie/flipped,63.0, 'Joe Williams', None," 'As phony as a poodle-skirted waitress at a mall diner, yet it s as sweet as a malt. A vanilla one.'", as phony as a poodleskirted waitress at a mall diner yet it s as sweet as a malt a vanilla one,0.0
https://www.metacritic.com/movie/mapplethorpe-look-at-the-pictures,60.0, 'Allie Gemmill'," 'Aug 11, 2016'"," 'This is a rich portrait of not only Mapplethorpe, but also the history of the New York art world in the latter half of the 20th century.'", this is a rich portrait of not only mapplethorpe but also the history of the new york art world in the latter half of the 20th century,0.0
https://www.metacritic.com/movie/why-did-i-get-married-too,50.0, 'Andrea Gronvall', None," 'Tyler Perry grounds this sequel to Why Did I Get Married? (2007) in his trademark blend of comedy, soap opera, and down-home southern sentiment, though he lets up a little on the moral proselytizing, which aids the digestion considerably.'", tyler perry grounds this sequel to why did i get married 2007 in his trademark blend of comedy soap opera and downhome southern sentiment though he lets up a little on the moral proselytizing which aids the digestion considerably,0.0
https://www.metacritic.com/movie/get-smart,70.0, 'J. Hoberman', None, 'This redux is a rare device: a TV remake for the big screen that works on its own terms.', this redux is a rare device a tv remake for the big screen that works on its own terms,0.0
https://www.metacritic.com/movie/the-king-2018,90.0, 'Manohla Dargis'," 'Jun 21, 2018'"," 'Wildly ambitious, thoroughly entertaining and embellished with some snaky moves, Eugene Jarecki s documentary The King is a lot like its nominal subject, Elvis Presley.'", wildly ambitious thoroughly entertaining and embellished with some snaky moves eugene jarecki s documentary the king is a lot like its nominal subject elvis presley,0.0
https://www.metacritic.com/movie/burke-and-hare,30.0, None," 'Sep 6, 2011'"," 'By swinging between broad laughs and cheap pathos - Pegg s specialties as an actor, apparently - while avoiding the more fertile ground between, Landis renders his Burke and Hare sociopolitically toothless and bizarrely insensitive.'", by swinging between broad laughs and cheap pathos  pegg s specialties as an actor apparently  while avoiding the more fertile ground between landis renders his burke and hare sociopolitically toothless and bizarrely insensitive,0.0
https://www.metacritic.com/movie/life-itself-2018,50.0, 'Jared Mobarak'," 'Sep 12, 2018'"," 'There s too much going on. Maybe if Fogelman had a season of television to delve into these characters connections and inject the vigor of Will s chaotic mind into the quieter passages that follow, Life Itself could be great.'", there s too much going on maybe if fogelman had a season of television to delve into these characters connections and inject the vigor of will s chaotic mind into the quieter passages that follow life itself could be great,0.0
https://www.metacritic.com/movie/finding-dory,75.0, 'Lawrence Toppman'," 'Jun 23, 2016'"," 'Finding Dory can be described in exactly the same way as its title character: good-natured, funny, optimistic, darting from place to place, ranging from anxious to frenzied in tone, and unable to sustain an idea for more than a few moments.'", finding dory can be described in exactly the same way as its title character goodnatured funny optimistic darting from place to place ranging from anxious to frenzied in tone and unable to sustain an idea for more than a few moments,0.0
https://www.metacritic.com/movie/world-trade-center,63.0, 'Aaron Hillis', None," 'Underscored by the fragility of a plinking piano and well-timed flourishes to uplift, this heroic heartstring-tugger is still frequently and unexpectedly affecting, so much that it s able to hide its true face as a glorified movie-of-the-week.'", underscored by the fragility of a plinking piano and welltimed flourishes to uplift this heroic heartstringtugger is still frequently and unexpectedly affecting so much that it s able to hide its true face as a glorified movieoftheweek,0.0
https://www.metacritic.com/movie/dark-places,67.0, 'Katie Rife'," 'Aug 6, 2015'"," 'Aside from the A-list cast, there isn t much to differentiate Dark Places from an especially grim TV movie.'", aside from the alist cast there isn t much to differentiate dark places from an especially grim tv movie,0.0
https://www.metacritic.com/movie/chuck,75.0, 'Joe McGovern'," 'May 4, 2017'"," 'Schreiber buoys the film with his characteristic blend of nuance and smirking humor, exuding likability though never lionizing the self-described selfish prick that he s portraying.'", schreiber buoys the film with his characteristic blend of nuance and smirking humor exuding likability though never lionizing the selfdescribed selfish prick that he s portraying,0.0
https://www.metacritic.com/movie/the-accountant,50.0, 'Roger Moore'," 'Oct 12, 2016'"," 'Director Gavin O Connor ( Warrior ) is at a loss in trying to shape this into a lean, chilly action picture. The fights and shootouts work, some of the accounting stuff is funny, but the rest is a muddle.'", director gavin o connor  warrior  is at a loss in trying to shape this into a lean chilly action picture the fights and shootouts work some of the accounting stuff is funny but the rest is a muddle,0.0
https://www.metacritic.com/movie/chaos-theory,40.0, 'Laura Kern', None," 'A predictable romantic dramedy that isn t particularly tender, moving or amusing, Chaos Theory suffers first and foremost from featuring the least engaging couple to headline a movie in some time.'", a predictable romantic dramedy that isn t particularly tender moving or amusing chaos theory suffers first and foremost from featuring the least engaging couple to headline a movie in some time,0.0
https://www.metacritic.com/movie/body-of-war,88.0, 'Wesley Morris', None," 'To say the least, the film is awkward, like a piece of badly assembled Ikea furniture. Still, editor Bernadine Colish weaves together all that C-SPAN footage into a disturbing procedural indictment. Legislators use the same language - often the president s - to justify the rush to war. The repetition is comical until it s scary: They re parroting.'", to say the least the film is awkward like a piece of badly assembled ikea furniture still editor bernadine colish weaves together all that cspan footage into a disturbing procedural indictment legislators use the same language  often the president s  to justify the rush to war the repetition is comical until it s scary they re parroting,0.0
https://www.metacritic.com/movie/the-crimson-rivers,63.0, 'Jack Mathews', None, 'More amiably mindless summer distraction than just about anything Hollywood has to offer this season.', more amiably mindless summer distraction than just about anything hollywood has to offer this season,0.0
https://www.metacritic.com/movie/casino-jack,50.0, 'Walter Addiego'," 'Dec 22, 2010'"," 'The entertaining work by Spacey and Pepper is a good thing because the film has problems, including an utter lack of subtlety.'", the entertaining work by spacey and pepper is a good thing because the film has problems including an utter lack of subtlety,0.0
https://www.metacritic.com/movie/run-all-night,75.0, 'Brian Tallerico'," 'Mar 13, 2015'", 'Run All Night is proof that quality action films don t really need to reinvent the wheel each time out as long as they make it spin this smoothly.', run all night is proof that quality action films don t really need to reinvent the wheel each time out as long as they make it spin this smoothly,0.0
https://www.metacritic.com/movie/synecdoche-new-york,33.0, 'Owen Gleiberman', None," 'I gave up making heads or tails of Synecdoche, New York, but I did get one message: The compulsion to stand outside of one s life and observe it to THIS degree isn t the mechanism of art -- it s the structure of psychosis.'", i gave up making heads or tails of synecdoche new york but i did get one message the compulsion to stand outside of one s life and observe it to this degree isn t the mechanism of art  it s the structure of psychosis,0.0
https://www.metacritic.com/movie/ismaels-ghosts,70.0, 'Alan Scherstuhl'," 'Mar 22, 2018'"," 'There s no way around it: The whole, here, is a mess. Even with the extra minutes, the film seems unfinished, the connections among its disparate scenarios vague and arbitrary. But outside of the espionage-movie and poor-lonely-director-dude-can t-stop-getting-laid interludes, many of those scenarios unsettle, provoke (intentional) laughter, or prove engrossing, especially in their doublings and mysteries.'", there s no way around it the whole here is a mess even with the extra minutes the film seems unfinished the connections among its disparate scenarios vague and arbitrary but outside of the espionagemovie and poorlonelydirectordudecan tstopgettinglaid interludes many of those scenarios unsettle provoke intentional laughter or prove engrossing especially in their doublings and mysteries,0.0
https://www.metacritic.com/movie/the-upside-of-anger,80.0, None, None, 'Compelling and honest with flashes of dark humour which makes this a meaty comedy drama.', compelling and honest with flashes of dark humour which makes this a meaty comedy drama,0.0
https://www.metacritic.com/movie/house-of-fools,25.0, None, None, 'An ill-conceived comedy.', an illconceived comedy,0.0
https://www.metacritic.com/movie/the-stepford-wives,75.0, 'Roger Ebert', None," 'The 1975 movie tilted toward horror instead of comedy. Now here s a version that tilts the other way, and I like it a little better.'", the 1975 movie tilted toward horror instead of comedy now here s a version that tilts the other way and i like it a little better,0.0
https://www.metacritic.com/movie/impostor,63.0, 'James Berardinelli', None," 'As a video rental, this film will probably play a lot better than it does at the local multiplex.'", as a video rental this film will probably play a lot better than it does at the local multiplex,0.0
https://www.metacritic.com/movie/persecuted,0.0, 'Justin Chang'," 'Jul 17, 2014'"," 'At a time when the world offers us no shortage of examples of what actual religious persecution looks like, for a film to indulge in this particular brand of self-righteous fearmongering isn t just clueless or reckless; it s an act of contemptible irresponsibility.'", at a time when the world offers us no shortage of examples of what actual religious persecution looks like for a film to indulge in this particular brand of selfrighteous fearmongering isn t just clueless or reckless it s an act of contemptible irresponsibility,0.0
https://www.metacritic.com/movie/gone-girl,50.0, 'Mark Feeney'," 'Oct 1, 2014'"," 'Perhaps Flynn, who did the adaptation, has been a little too faithful to her novel. The faux-punchiness of her dialogue doesn t help matters. The characters sound like people trying to sound like people in the movies and not quite pulling it off.'", perhaps flynn who did the adaptation has been a little too faithful to her novel the fauxpunchiness of her dialogue doesn t help matters the characters sound like people trying to sound like people in the movies and not quite pulling it off,0.0
https://www.metacritic.com/movie/the-greatest-game-ever-played,50.0, 'Kevin Crust', None," 'Paxton and Frost lay the schmaltz on thickly, but the deal-breaker is the overuse of special effects, which make the game in question look more like pinball than golf.'", paxton and frost lay the schmaltz on thickly but the dealbreaker is the overuse of special effects which make the game in question look more like pinball than golf,0.0
https://www.metacritic.com/movie/castle-in-the-ground,50.0, 'Tomris Laffly'," 'May 15, 2020'"," 'A grueling coming-of-age thriller on the clich -heavy side, with little hook to offer other than Wolff s aching screen presence.'", a grueling comingofage thriller on the clich heavy side with little hook to offer other than wolff s aching screen presence,0.0
https://www.metacritic.com/movie/night-school,75.0, 'Brian Tallerico'," 'Jun 9, 2017'", 'Cohn never turns Night School into a sob story or a manipulative tale of redemption.', cohn never turns night school into a sob story or a manipulative tale of redemption,0.0
https://www.metacritic.com/movie/the-taking-of-pelham-1-2-3,50.0, 'Joe Morgenstern', None," 'Yet most of the film s energy is generated by flamboyant cinematography and music-video cutting, and much of that energy is false.'", yet most of the film s energy is generated by flamboyant cinematography and musicvideo cutting and much of that energy is false,0.0
https://www.metacritic.com/movie/shes-out-of-my-league,75.0, 'James Berardinelli', None," 'The humor gets raunchy enough to earn the R rating, but in some ways, it s pretty tame, especially in the wake of The Hangover.'", the humor gets raunchy enough to earn the r rating but in some ways it s pretty tame especially in the wake of the hangover,0.0
https://www.metacritic.com/movie/madeas-family-reunion,20.0, None, None," 'All the while Madea s wit, which is refreshing on the stage, feels spurious and often misfires.'", all the while madea s wit which is refreshing on the stage feels spurious and often misfires,0.0
https://www.metacritic.com/movie/the-big-red-one,80.0, 'Keith Phipps', None," 'In some respects a less tidy film than before, particularly when it veers off into a subplot involving a Nazi soldier played by Siegfried Rauch, the new cut mostly retains the original s virtues while adding details and episodes that make it more recognizably a Fuller film.'", in some respects a less tidy film than before particularly when it veers off into a subplot involving a nazi soldier played by siegfried rauch the new cut mostly retains the original s virtues while adding details and episodes that make it more recognizably a fuller film,0.0
https://www.metacritic.com/movie/the-benefactor,60.0," ""David D'Arcy"""," 'Nov 22, 2015'", 'The actor s comic sad clown performance lifts the film above an ordinary script.', the actor s comic sad clown performance lifts the film above an ordinary script,0.0
https://www.metacritic.com/movie/the-worlds-end,58.0, 'Todd Gilchrist'," 'Jul 21, 2013'"," 'As a film whose central theme emphasizes the dangers of living in the past, Wright, Pegg and Frost become fatally distracted by nostalgia, eventually paying too much homage to previous classics especially their own to create another film that deserves to stand alongside them.'", as a film whose central theme emphasizes the dangers of living in the past wright pegg and frost become fatally distracted by nostalgia eventually paying too much homage to previous classics especially their own to create another film that deserves to stand alongside them,0.0
https://www.metacritic.com/movie/hysteria,50.0, 'Mick LaSalle'," 'May 24, 2012'", 'There is no denying that every time Gyllenhaal steps into a frame she takes a sleeping movie and wakes it up.', there is no denying that every time gyllenhaal steps into a frame she takes a sleeping movie and wakes it up,0.0
https://www.metacritic.com/movie/minions,60.0, 'Olly Richards'," 'Jun 23, 2015'"," 'Farty, burpy, fall-y over fun tied to a pretty inconsequential plot. Your kids will explode with joy.'", farty burpy fally over fun tied to a pretty inconsequential plot your kids will explode with joy,0.0
https://www.metacritic.com/movie/stardom,75.0, 'Bob Graham', None," 'What makes it interesting is the story that the viewer must put together, of a model who lives her entire life -- or at least what we see of it -- in front of the camera.'", what makes it interesting is the story that the viewer must put together of a model who lives her entire life  or at least what we see of it  in front of the camera,0.0
https://www.metacritic.com/movie/paterson,88.0, 'Peter Travers'," 'Dec 28, 2016'"," 'Adam Driver gives one of the loveliest and least likely to be rewarded performances of the year in Paterson. Why least likely, you ask? Because Driver s indelibly moving portrayal is so lived-in and lyrical you hardly recognize it as acting.'", adam driver gives one of the loveliest and least likely to be rewarded performances of the year in paterson why least likely you ask because driver s indelibly moving portrayal is so livedin and lyrical you hardly recognize it as acting,0.0
https://www.metacritic.com/movie/sugar,80.0, 'Kenneth Turan', None," 'As good as it is because of the care and skill writer-directors Anna Boden and Ryan Fleck bring to it, gifts that were visible in their first film, Half Nelson, which earned a lead actor Oscar nomination for Ryan Gosling.'", as good as it is because of the care and skill writerdirectors anna boden and ryan fleck bring to it gifts that were visible in their first film half nelson which earned a lead actor oscar nomination for ryan gosling,0.0
https://www.metacritic.com/movie/the-first-purge,40.0, 'Bill Goodykoontz'," 'Jul 5, 2018'"," 'As with most prequels, there s ultimately not a lot of suspense, since we know what s going to happen in the next installments. Tell us something something to care about.'", as with most prequels there s ultimately not a lot of suspense since we know what s going to happen in the next installments tell us something something to care about,0.0
https://www.metacritic.com/movie/the-young-karl-marx,50.0, 'Chuck Bowen'," 'Feb 18, 2018'", 'The film is ironically gripped by the sort of ideological vagueness that Krk Marx dismisses throughout.', the film is ironically gripped by the sort of ideological vagueness that krk marx dismisses throughout,0.0
